Prerequisite_2_grade_2,Prerequisite_1,Country,Face_to_Face,Career_Outcomes/path,Course_Lang,Availability,Course,Level_Code,FREE TAFE,Int_Fees,Duration,Faculty,Local_Fees,Full_Time,Website,Duration_Time,Remarks,Prerequisite_2,Part_Time,Description,Blended,City,Distance,Online,Prerequisite_1_grade_1,Currency_Time,University,Offline,Currency,Course Delivery Mode
5.5,ATAR,Australia,Yes,"'family day care carer', 'early childhood education assistant', 'school aged care assistant', 'kindergarten assistant', 'early childhood director', 'family day care coordinator', 'occasional care coordinator', 'room leader within an early childhood education & care setting', 'early childhood director', 'early childhood educator'",English,A,Certificate III In Early Childhood Education And Care,CERTIII,Yes,"6,750",9.0,,0,Yes,https://www.chisholm.edu.au/courses/certificate-iii/early-childhood-education-and-care,Months,,IELTS,Yes,"If you are passionate about the development of young children and want to learn more about providing quality education and care in a range of environments, this course is for you.The Certificate III in Early Childhood Education and Care can provide entry level job opportunities in early childhood centres, home based care, or school-based environments, however many students go on to study higher level courses while employed within the field.TIMETABLEFull time - Berwick, Dandenong and Frankston: Three days per week 9.15am – 3.15pm, plus a minimum 120 hours industry work placement.Full time Remote learning - Three days per week 9.30am – 3.00pm attending remote classes from home with monthly workshops at Dandenong Campus, industry placement block 120 hours minimum (South East Melbourne Region)  Full time Regional learning - Bass Coast and Mornington Peninsula: Three days per week. 9:15 - 3:15pm Monday and Tuesday, plus a minimum 120 hours industry work placement (held every Friday). Part time - Berwick, Dandenong and Frankston: night classes two evenings per week 6 pm – 9pm plus a minimum of 120 hours of industry placement over course duration.Other part time study options and traineeships are available at all locations.Mode of delivery: Delivery will be a mix of blended classroom based, face to face and online learning.For information on student support provided while studying at Chisholm, visit our Current Students site. Here you will also find important information on student life, student activities, careers and counselling support.  A concise summary can be found in our Student Guide, including information on withdrawals, refunds and complaints. Please note that, due to the COVID-19 pandemic and social distancing requirements, to continue your learning journey, this program will be delivered remotely where possible. Participants will be required to engage with theoretical components of the course online and via video conferencing software rather than attend classes.  Refer to our COVID-19 Online Service Standards for details of minimum technical requirements and support available. Practical skills training and assessment will be carried out in scheduled small classes to meet social distancing requirements.  Practical Placement is a required component of this course and will be scheduled as soon as possible with an appropriate placement host.  Given the current environment, however, this may take longer than normal and therefore, expected completion dates for the course may need to be extended to take account of deferred placement.If you have any queries on the practical placement of a course, please contact our student information centre on 1300 244 746 or enquiries@chisholm.edu.au.",No,Melbourne,No,No,,Years,Chisholm Institute,Yes,AUD,Normal
5.5,ATAR,Australia,Yes,"'family day care carer', 'early childhood education assistant', 'school aged care assistant', 'kindergarten assistant', 'early childhood director', 'family day care coordinator', 'occasional care coordinator', 'room leader within an early childhood education & care setting', 'early childhood director', 'early childhood educator'",English,A,Certificate III In Early Childhood Education And Care,CERTIII,Yes,"6,750",9.0,,0,Yes,https://www.chisholm.edu.au/courses/certificate-iii/early-childhood-education-and-care,Months,,IELTS,Yes,"If you are passionate about the development of young children and want to learn more about providing quality education and care in a range of environments, this course is for you.The Certificate III in Early Childhood Education and Care can provide entry level job opportunities in early childhood centres, home based care, or school-based environments, however many students go on to study higher level courses while employed within the field.TIMETABLEFull time - Berwick, Dandenong and Frankston: Three days per week 9.15am – 3.15pm, plus a minimum 120 hours industry work placement.Full time Remote learning - Three days per week 9.30am – 3.00pm attending remote classes from home with monthly workshops at Dandenong Campus, industry placement block 120 hours minimum (South East Melbourne Region)  Full time Regional learning - Bass Coast and Mornington Peninsula: Three days per week. 9:15 - 3:15pm Monday and Tuesday, plus a minimum 120 hours industry work placement (held every Friday). Part time - Berwick, Dandenong and Frankston: night classes two evenings per week 6 pm – 9pm plus a minimum of 120 hours of industry placement over course duration.Other part time study options and traineeships are available at all locations.Mode of delivery: Delivery will be a mix of blended classroom based, face to face and online learning.For information on student support provided while studying at Chisholm, visit our Current Students site. Here you will also find important information on student life, student activities, careers and counselling support.  A concise summary can be found in our Student Guide, including information on withdrawals, refunds and complaints. Please note that, due to the COVID-19 pandemic and social distancing requirements, to continue your learning journey, this program will be delivered remotely where possible. Participants will be required to engage with theoretical components of the course online and via video conferencing software rather than attend classes.  Refer to our COVID-19 Online Service Standards for details of minimum technical requirements and support available. Practical skills training and assessment will be carried out in scheduled small classes to meet social distancing requirements.  Practical Placement is a required component of this course and will be scheduled as soon as possible with an appropriate placement host.  Given the current environment, however, this may take longer than normal and therefore, expected completion dates for the course may need to be extended to take account of deferred placement.If you have any queries on the practical placement of a course, please contact our student information centre on 1300 244 746 or enquiries@chisholm.edu.au.",No,Melbourne,No,No,,Years,Chisholm Institute,Yes,AUD,Normal
5.5,ATAR,Australia,Yes,"'family day care carer', 'early childhood education assistant', 'school aged care assistant', 'kindergarten assistant', 'early childhood director', 'family day care coordinator', 'occasional care coordinator', 'room leader within an early childhood education & care setting', 'early childhood director', 'early childhood educator'",English,A,Certificate III In Early Childhood Education And Care,CERTIII,Yes,"6,750",9.0,,0,Yes,https://www.chisholm.edu.au/courses/certificate-iii/early-childhood-education-and-care,Months,,IELTS,Yes,"If you are passionate about the development of young children and want to learn more about providing quality education and care in a range of environments, this course is for you.The Certificate III in Early Childhood Education and Care can provide entry level job opportunities in early childhood centres, home based care, or school-based environments, however many students go on to study higher level courses while employed within the field.TIMETABLEFull time - Berwick, Dandenong and Frankston: Three days per week 9.15am – 3.15pm, plus a minimum 120 hours industry work placement.Full time Remote learning - Three days per week 9.30am – 3.00pm attending remote classes from home with monthly workshops at Dandenong Campus, industry placement block 120 hours minimum (South East Melbourne Region)  Full time Regional learning - Bass Coast and Mornington Peninsula: Three days per week. 9:15 - 3:15pm Monday and Tuesday, plus a minimum 120 hours industry work placement (held every Friday). Part time - Berwick, Dandenong and Frankston: night classes two evenings per week 6 pm – 9pm plus a minimum of 120 hours of industry placement over course duration.Other part time study options and traineeships are available at all locations.Mode of delivery: Delivery will be a mix of blended classroom based, face to face and online learning.For information on student support provided while studying at Chisholm, visit our Current Students site. Here you will also find important information on student life, student activities, careers and counselling support.  A concise summary can be found in our Student Guide, including information on withdrawals, refunds and complaints. Please note that, due to the COVID-19 pandemic and social distancing requirements, to continue your learning journey, this program will be delivered remotely where possible. Participants will be required to engage with theoretical components of the course online and via video conferencing software rather than attend classes.  Refer to our COVID-19 Online Service Standards for details of minimum technical requirements and support available. Practical skills training and assessment will be carried out in scheduled small classes to meet social distancing requirements.  Practical Placement is a required component of this course and will be scheduled as soon as possible with an appropriate placement host.  Given the current environment, however, this may take longer than normal and therefore, expected completion dates for the course may need to be extended to take account of deferred placement.If you have any queries on the practical placement of a course, please contact our student information centre on 1300 244 746 or enquiries@chisholm.edu.au.",No,Workplace,No,No,,Years,Chisholm Institute,Yes,AUD,Normal
5.5,ATAR,Australia,Yes,"'family day care carer', 'early childhood education assistant', 'school aged care assistant', 'kindergarten assistant', 'early childhood director', 'family day care coordinator', 'occasional care coordinator', 'room leader within an early childhood education & care setting', 'early childhood director', 'early childhood educator'",English,A,Certificate III In Early Childhood Education And Care,CERTIII,Yes,"6,750",9.0,,0,Yes,https://www.chisholm.edu.au/courses/certificate-iii/early-childhood-education-and-care,Months,,IELTS,Yes,"If you are passionate about the development of young children and want to learn more about providing quality education and care in a range of environments, this course is for you.The Certificate III in Early Childhood Education and Care can provide entry level job opportunities in early childhood centres, home based care, or school-based environments, however many students go on to study higher level courses while employed within the field.TIMETABLEFull time - Berwick, Dandenong and Frankston: Three days per week 9.15am – 3.15pm, plus a minimum 120 hours industry work placement.Full time Remote learning - Three days per week 9.30am – 3.00pm attending remote classes from home with monthly workshops at Dandenong Campus, industry placement block 120 hours minimum (South East Melbourne Region)  Full time Regional learning - Bass Coast and Mornington Peninsula: Three days per week. 9:15 - 3:15pm Monday and Tuesday, plus a minimum 120 hours industry work placement (held every Friday). Part time - Berwick, Dandenong and Frankston: night classes two evenings per week 6 pm – 9pm plus a minimum of 120 hours of industry placement over course duration.Other part time study options and traineeships are available at all locations.Mode of delivery: Delivery will be a mix of blended classroom based, face to face and online learning.For information on student support provided while studying at Chisholm, visit our Current Students site. Here you will also find important information on student life, student activities, careers and counselling support.  A concise summary can be found in our Student Guide, including information on withdrawals, refunds and complaints. Please note that, due to the COVID-19 pandemic and social distancing requirements, to continue your learning journey, this program will be delivered remotely where possible. Participants will be required to engage with theoretical components of the course online and via video conferencing software rather than attend classes.  Refer to our COVID-19 Online Service Standards for details of minimum technical requirements and support available. Practical skills training and assessment will be carried out in scheduled small classes to meet social distancing requirements.  Practical Placement is a required component of this course and will be scheduled as soon as possible with an appropriate placement host.  Given the current environment, however, this may take longer than normal and therefore, expected completion dates for the course may need to be extended to take account of deferred placement.If you have any queries on the practical placement of a course, please contact our student information centre on 1300 244 746 or enquiries@chisholm.edu.au.",No,Melbourne,No,No,,Years,Chisholm Institute,Yes,AUD,Normal
5.5,ATAR,Australia,Yes,"'family day care carer', 'early childhood education assistant', 'school aged care assistant', 'kindergarten assistant', 'early childhood director', 'family day care coordinator', 'occasional care coordinator', 'room leader within an early childhood education & care setting', 'early childhood director', 'early childhood educator'",English,A,Certificate III In Early Childhood Education And Care,CERTIII,Yes,"6,750",9.0,,0,Yes,https://www.chisholm.edu.au/courses/certificate-iii/early-childhood-education-and-care,Months,,IELTS,Yes,"If you are passionate about the development of young children and want to learn more about providing quality education and care in a range of environments, this course is for you.The Certificate III in Early Childhood Education and Care can provide entry level job opportunities in early childhood centres, home based care, or school-based environments, however many students go on to study higher level courses while employed within the field.TIMETABLEFull time - Berwick, Dandenong and Frankston: Three days per week 9.15am – 3.15pm, plus a minimum 120 hours industry work placement.Full time Remote learning - Three days per week 9.30am – 3.00pm attending remote classes from home with monthly workshops at Dandenong Campus, industry placement block 120 hours minimum (South East Melbourne Region)  Full time Regional learning - Bass Coast and Mornington Peninsula: Three days per week. 9:15 - 3:15pm Monday and Tuesday, plus a minimum 120 hours industry work placement (held every Friday). Part time - Berwick, Dandenong and Frankston: night classes two evenings per week 6 pm – 9pm plus a minimum of 120 hours of industry placement over course duration.Other part time study options and traineeships are available at all locations.Mode of delivery: Delivery will be a mix of blended classroom based, face to face and online learning.For information on student support provided while studying at Chisholm, visit our Current Students site. Here you will also find important information on student life, student activities, careers and counselling support.  A concise summary can be found in our Student Guide, including information on withdrawals, refunds and complaints. Please note that, due to the COVID-19 pandemic and social distancing requirements, to continue your learning journey, this program will be delivered remotely where possible. Participants will be required to engage with theoretical components of the course online and via video conferencing software rather than attend classes.  Refer to our COVID-19 Online Service Standards for details of minimum technical requirements and support available. Practical skills training and assessment will be carried out in scheduled small classes to meet social distancing requirements.  Practical Placement is a required component of this course and will be scheduled as soon as possible with an appropriate placement host.  Given the current environment, however, this may take longer than normal and therefore, expected completion dates for the course may need to be extended to take account of deferred placement.If you have any queries on the practical placement of a course, please contact our student information centre on 1300 244 746 or enquiries@chisholm.edu.au.",No,Melbourne,No,No,,Years,Chisholm Institute,Yes,AUD,Normal
5.5,ATAR,Australia,Yes,"'family day care coordinator', 'occasional care coordinator', 'room leader within an early childhood education & care setting', 'early childhood director', 'early childhood educator'",English,A,Diploma Of Early Childhood Education And Care,DIP,Yes,19050,18.0,,0,Yes,https://www.chisholm.edu.au/courses/diploma/early-childhood-education-and-care,Months,,IELTS,Yes,"Follow your dream and study to become an early childhood educator, centre director, kindergarten educator, family day carer or nanny.As Australia’s population continues to grow, this is a career that is in demand. The Commonwealth Government predicts Australia will need an additional 29,000 early childhood teachers by 2023 to cater for the projected number of preschool age children.When you complete the Diploma of Early Childhood Education and Care with Chisholm, you'll have a nationally recognised qualification highly regarded by employers in this sector. You'll be able to work at a senior level in a variety of children's services, including designing and developing curriculum and supervision of staff.After successful completion of our Diploma of Early Childhood Education and Care, Chisholm students can pathway university and receive direct credit into a Bachelor of Early Childhood/ Primary teaching or a the Bachelor of Early learning with a number of Universities. This course requires mandatory practical placement in an approved early childhood setting (minimum 240 hours). The course is based on the National Quality Framework and Early Years Learning Framework and has an emphasis on play-based learning.This course is also offered as a traineeship in your workplace over two years.TIMETABLE:Full time  - Berwick, Dandenong and Frankston: - Three days per week 9.15am – 3.15pm, plus three industry placement blocks.Full time Remote learning - Three days per week 9.30am – 3.00pm, one monthly workshop at Dandenong Campus  plus three industry placement blocks (in the South east Melbourne Region)  Full time - Bass Coast and Mornington Peninsula: Three days per week 9:15am - 3:15am, plus three industry placement blocks (240 hours) Part time - Berwick Frankston: - Two nights per week 6pm – 9pm, plus a minimum of 240 hours industry placement across duration of course.Other part time study options and traineeships are available at all locationsMode of delivery: Delivery will be a mix of blended classroom based, face to face and online learning.For information on student support provided while studying at Chisholm, visit our Current Students site. Here you will also find important information on student life, student activities, careers and counselling support.  A concise summary can be found in our Student Guide, including information on withdrawals, refunds and complaints. Please note that, due to the COVID-19 pandemic and social distancing requirements, to continue your learning journey, this program will be delivered remotely where possible. Participants will be required to engage with theoretical components of the course online and via video conferencing software rather than attend classes.  Refer to our COVID-19 Online Service Standards for details of minimum technical requirements and support available. Practical skills training and assessment will be carried out in scheduled small classes to meet social distancing requirements.  Practical Placement is a required component of this course and will be scheduled as soon as possible with an appropriate placement host.  Given the current environment, however, this may take longer than normal and therefore, expected completion dates for the course may need to be extended to take account of deferred placement.If you have any queries on the practical placement of a course, please contact our student information centre on 1300 244 746 or enquiries@chisholm.edu.au.",Yes,Melbourne,Yes,Yes,,Years,Chisholm Institute,Yes,AUD,Normal
5.5,ATAR,Australia,Yes,"'family day care coordinator', 'occasional care coordinator', 'room leader within an early childhood education & care setting', 'early childhood director', 'early childhood educator'",English,A,Diploma Of Early Childhood Education And Care,DIP,Yes,19050,18.0,,0,Yes,https://www.chisholm.edu.au/courses/diploma/early-childhood-education-and-care,Months,,IELTS,Yes,"Follow your dream and study to become an early childhood educator, centre director, kindergarten educator, family day carer or nanny.As Australia’s population continues to grow, this is a career that is in demand. The Commonwealth Government predicts Australia will need an additional 29,000 early childhood teachers by 2023 to cater for the projected number of preschool age children.When you complete the Diploma of Early Childhood Education and Care with Chisholm, you'll have a nationally recognised qualification highly regarded by employers in this sector. You'll be able to work at a senior level in a variety of children's services, including designing and developing curriculum and supervision of staff.After successful completion of our Diploma of Early Childhood Education and Care, Chisholm students can pathway university and receive direct credit into a Bachelor of Early Childhood/ Primary teaching or a the Bachelor of Early learning with a number of Universities. This course requires mandatory practical placement in an approved early childhood setting (minimum 240 hours). The course is based on the National Quality Framework and Early Years Learning Framework and has an emphasis on play-based learning.This course is also offered as a traineeship in your workplace over two years.TIMETABLE:Full time  - Berwick, Dandenong and Frankston: - Three days per week 9.15am – 3.15pm, plus three industry placement blocks.Full time Remote learning - Three days per week 9.30am – 3.00pm, one monthly workshop at Dandenong Campus  plus three industry placement blocks (in the South east Melbourne Region)  Full time - Bass Coast and Mornington Peninsula: Three days per week 9:15am - 3:15am, plus three industry placement blocks (240 hours) Part time - Berwick Frankston: - Two nights per week 6pm – 9pm, plus a minimum of 240 hours industry placement across duration of course.Other part time study options and traineeships are available at all locationsMode of delivery: Delivery will be a mix of blended classroom based, face to face and online learning.For information on student support provided while studying at Chisholm, visit our Current Students site. Here you will also find important information on student life, student activities, careers and counselling support.  A concise summary can be found in our Student Guide, including information on withdrawals, refunds and complaints. Please note that, due to the COVID-19 pandemic and social distancing requirements, to continue your learning journey, this program will be delivered remotely where possible. Participants will be required to engage with theoretical components of the course online and via video conferencing software rather than attend classes.  Refer to our COVID-19 Online Service Standards for details of minimum technical requirements and support available. Practical skills training and assessment will be carried out in scheduled small classes to meet social distancing requirements.  Practical Placement is a required component of this course and will be scheduled as soon as possible with an appropriate placement host.  Given the current environment, however, this may take longer than normal and therefore, expected completion dates for the course may need to be extended to take account of deferred placement.If you have any queries on the practical placement of a course, please contact our student information centre on 1300 244 746 or enquiries@chisholm.edu.au.",Yes,Melbourne,Yes,Yes,,Years,Chisholm Institute,Yes,AUD,Normal
5.5,ATAR,Australia,Yes,"'family day care coordinator', 'occasional care coordinator', 'room leader within an early childhood education & care setting', 'early childhood director', 'early childhood educator'",English,A,Diploma Of Early Childhood Education And Care,DIP,Yes,19050,18.0,,0,Yes,https://www.chisholm.edu.au/courses/diploma/early-childhood-education-and-care,Months,,IELTS,Yes,"Follow your dream and study to become an early childhood educator, centre director, kindergarten educator, family day carer or nanny.As Australia’s population continues to grow, this is a career that is in demand. The Commonwealth Government predicts Australia will need an additional 29,000 early childhood teachers by 2023 to cater for the projected number of preschool age children.When you complete the Diploma of Early Childhood Education and Care with Chisholm, you'll have a nationally recognised qualification highly regarded by employers in this sector. You'll be able to work at a senior level in a variety of children's services, including designing and developing curriculum and supervision of staff.After successful completion of our Diploma of Early Childhood Education and Care, Chisholm students can pathway university and receive direct credit into a Bachelor of Early Childhood/ Primary teaching or a the Bachelor of Early learning with a number of Universities. This course requires mandatory practical placement in an approved early childhood setting (minimum 240 hours). The course is based on the National Quality Framework and Early Years Learning Framework and has an emphasis on play-based learning.This course is also offered as a traineeship in your workplace over two years.TIMETABLE:Full time  - Berwick, Dandenong and Frankston: - Three days per week 9.15am – 3.15pm, plus three industry placement blocks.Full time Remote learning - Three days per week 9.30am – 3.00pm, one monthly workshop at Dandenong Campus  plus three industry placement blocks (in the South east Melbourne Region)  Full time - Bass Coast and Mornington Peninsula: Three days per week 9:15am - 3:15am, plus three industry placement blocks (240 hours) Part time - Berwick Frankston: - Two nights per week 6pm – 9pm, plus a minimum of 240 hours industry placement across duration of course.Other part time study options and traineeships are available at all locationsMode of delivery: Delivery will be a mix of blended classroom based, face to face and online learning.For information on student support provided while studying at Chisholm, visit our Current Students site. Here you will also find important information on student life, student activities, careers and counselling support.  A concise summary can be found in our Student Guide, including information on withdrawals, refunds and complaints. Please note that, due to the COVID-19 pandemic and social distancing requirements, to continue your learning journey, this program will be delivered remotely where possible. Participants will be required to engage with theoretical components of the course online and via video conferencing software rather than attend classes.  Refer to our COVID-19 Online Service Standards for details of minimum technical requirements and support available. Practical skills training and assessment will be carried out in scheduled small classes to meet social distancing requirements.  Practical Placement is a required component of this course and will be scheduled as soon as possible with an appropriate placement host.  Given the current environment, however, this may take longer than normal and therefore, expected completion dates for the course may need to be extended to take account of deferred placement.If you have any queries on the practical placement of a course, please contact our student information centre on 1300 244 746 or enquiries@chisholm.edu.au.",Yes,Melbourne,Yes,Yes,,Years,Chisholm Institute,Yes,AUD,Normal
5.5,ATAR,Australia,Yes,"'family day care coordinator', 'occasional care coordinator', 'room leader within an early childhood education & care setting', 'early childhood director', 'early childhood educator'",English,A,Diploma Of Early Childhood Education And Care,DIP,Yes,19050,18.0,,0,Yes,https://www.chisholm.edu.au/courses/diploma/early-childhood-education-and-care,Months,,IELTS,Yes,"Follow your dream and study to become an early childhood educator, centre director, kindergarten educator, family day carer or nanny.As Australia’s population continues to grow, this is a career that is in demand. The Commonwealth Government predicts Australia will need an additional 29,000 early childhood teachers by 2023 to cater for the projected number of preschool age children.When you complete the Diploma of Early Childhood Education and Care with Chisholm, you'll have a nationally recognised qualification highly regarded by employers in this sector. You'll be able to work at a senior level in a variety of children's services, including designing and developing curriculum and supervision of staff.After successful completion of our Diploma of Early Childhood Education and Care, Chisholm students can pathway university and receive direct credit into a Bachelor of Early Childhood/ Primary teaching or a the Bachelor of Early learning with a number of Universities. This course requires mandatory practical placement in an approved early childhood setting (minimum 240 hours). The course is based on the National Quality Framework and Early Years Learning Framework and has an emphasis on play-based learning.This course is also offered as a traineeship in your workplace over two years.TIMETABLE:Full time  - Berwick, Dandenong and Frankston: - Three days per week 9.15am – 3.15pm, plus three industry placement blocks.Full time Remote learning - Three days per week 9.30am – 3.00pm, one monthly workshop at Dandenong Campus  plus three industry placement blocks (in the South east Melbourne Region)  Full time - Bass Coast and Mornington Peninsula: Three days per week 9:15am - 3:15am, plus three industry placement blocks (240 hours) Part time - Berwick Frankston: - Two nights per week 6pm – 9pm, plus a minimum of 240 hours industry placement across duration of course.Other part time study options and traineeships are available at all locationsMode of delivery: Delivery will be a mix of blended classroom based, face to face and online learning.For information on student support provided while studying at Chisholm, visit our Current Students site. Here you will also find important information on student life, student activities, careers and counselling support.  A concise summary can be found in our Student Guide, including information on withdrawals, refunds and complaints. Please note that, due to the COVID-19 pandemic and social distancing requirements, to continue your learning journey, this program will be delivered remotely where possible. Participants will be required to engage with theoretical components of the course online and via video conferencing software rather than attend classes.  Refer to our COVID-19 Online Service Standards for details of minimum technical requirements and support available. Practical skills training and assessment will be carried out in scheduled small classes to meet social distancing requirements.  Practical Placement is a required component of this course and will be scheduled as soon as possible with an appropriate placement host.  Given the current environment, however, this may take longer than normal and therefore, expected completion dates for the course may need to be extended to take account of deferred placement.If you have any queries on the practical placement of a course, please contact our student information centre on 1300 244 746 or enquiries@chisholm.edu.au.",Yes,Workplace,Yes,Yes,,Years,Chisholm Institute,Yes,AUD,Normal
5.5,ATAR,Australia,Yes,"'family day care coordinator', 'occasional care coordinator', 'room leader within an early childhood education & care setting', 'early childhood director', 'early childhood educator'",English,A,Diploma Of Early Childhood Education And Care,DIP,Yes,19050,18.0,,0,Yes,https://www.chisholm.edu.au/courses/diploma/early-childhood-education-and-care,Months,,IELTS,Yes,"Follow your dream and study to become an early childhood educator, centre director, kindergarten educator, family day carer or nanny.As Australia’s population continues to grow, this is a career that is in demand. The Commonwealth Government predicts Australia will need an additional 29,000 early childhood teachers by 2023 to cater for the projected number of preschool age children.When you complete the Diploma of Early Childhood Education and Care with Chisholm, you'll have a nationally recognised qualification highly regarded by employers in this sector. You'll be able to work at a senior level in a variety of children's services, including designing and developing curriculum and supervision of staff.After successful completion of our Diploma of Early Childhood Education and Care, Chisholm students can pathway university and receive direct credit into a Bachelor of Early Childhood/ Primary teaching or a the Bachelor of Early learning with a number of Universities. This course requires mandatory practical placement in an approved early childhood setting (minimum 240 hours). The course is based on the National Quality Framework and Early Years Learning Framework and has an emphasis on play-based learning.This course is also offered as a traineeship in your workplace over two years.TIMETABLE:Full time  - Berwick, Dandenong and Frankston: - Three days per week 9.15am – 3.15pm, plus three industry placement blocks.Full time Remote learning - Three days per week 9.30am – 3.00pm, one monthly workshop at Dandenong Campus  plus three industry placement blocks (in the South east Melbourne Region)  Full time - Bass Coast and Mornington Peninsula: Three days per week 9:15am - 3:15am, plus three industry placement blocks (240 hours) Part time - Berwick Frankston: - Two nights per week 6pm – 9pm, plus a minimum of 240 hours industry placement across duration of course.Other part time study options and traineeships are available at all locationsMode of delivery: Delivery will be a mix of blended classroom based, face to face and online learning.For information on student support provided while studying at Chisholm, visit our Current Students site. Here you will also find important information on student life, student activities, careers and counselling support.  A concise summary can be found in our Student Guide, including information on withdrawals, refunds and complaints. Please note that, due to the COVID-19 pandemic and social distancing requirements, to continue your learning journey, this program will be delivered remotely where possible. Participants will be required to engage with theoretical components of the course online and via video conferencing software rather than attend classes.  Refer to our COVID-19 Online Service Standards for details of minimum technical requirements and support available. Practical skills training and assessment will be carried out in scheduled small classes to meet social distancing requirements.  Practical Placement is a required component of this course and will be scheduled as soon as possible with an appropriate placement host.  Given the current environment, however, this may take longer than normal and therefore, expected completion dates for the course may need to be extended to take account of deferred placement.If you have any queries on the practical placement of a course, please contact our student information centre on 1300 244 746 or enquiries@chisholm.edu.au.",Yes,Melbourne,Yes,Yes,,Years,Chisholm Institute,Yes,AUD,Normal
5.5,ATAR,Australia,Yes,"'family day care coordinator', 'occasional care coordinator', 'room leader within an early childhood education & care setting', 'early childhood director', 'early childhood educator'",English,A,Diploma Of Early Childhood Education And Care,DIP,Yes,19050,18.0,,0,Yes,https://www.chisholm.edu.au/courses/diploma/early-childhood-education-and-care,Months,,IELTS,Yes,"Follow your dream and study to become an early childhood educator, centre director, kindergarten educator, family day carer or nanny.As Australia’s population continues to grow, this is a career that is in demand. The Commonwealth Government predicts Australia will need an additional 29,000 early childhood teachers by 2023 to cater for the projected number of preschool age children.When you complete the Diploma of Early Childhood Education and Care with Chisholm, you'll have a nationally recognised qualification highly regarded by employers in this sector. You'll be able to work at a senior level in a variety of children's services, including designing and developing curriculum and supervision of staff.After successful completion of our Diploma of Early Childhood Education and Care, Chisholm students can pathway university and receive direct credit into a Bachelor of Early Childhood/ Primary teaching or a the Bachelor of Early learning with a number of Universities. This course requires mandatory practical placement in an approved early childhood setting (minimum 240 hours). The course is based on the National Quality Framework and Early Years Learning Framework and has an emphasis on play-based learning.This course is also offered as a traineeship in your workplace over two years.TIMETABLE:Full time  - Berwick, Dandenong and Frankston: - Three days per week 9.15am – 3.15pm, plus three industry placement blocks.Full time Remote learning - Three days per week 9.30am – 3.00pm, one monthly workshop at Dandenong Campus  plus three industry placement blocks (in the South east Melbourne Region)  Full time - Bass Coast and Mornington Peninsula: Three days per week 9:15am - 3:15am, plus three industry placement blocks (240 hours) Part time - Berwick Frankston: - Two nights per week 6pm – 9pm, plus a minimum of 240 hours industry placement across duration of course.Other part time study options and traineeships are available at all locationsMode of delivery: Delivery will be a mix of blended classroom based, face to face and online learning.For information on student support provided while studying at Chisholm, visit our Current Students site. Here you will also find important information on student life, student activities, careers and counselling support.  A concise summary can be found in our Student Guide, including information on withdrawals, refunds and complaints. Please note that, due to the COVID-19 pandemic and social distancing requirements, to continue your learning journey, this program will be delivered remotely where possible. Participants will be required to engage with theoretical components of the course online and via video conferencing software rather than attend classes.  Refer to our COVID-19 Online Service Standards for details of minimum technical requirements and support available. Practical skills training and assessment will be carried out in scheduled small classes to meet social distancing requirements.  Practical Placement is a required component of this course and will be scheduled as soon as possible with an appropriate placement host.  Given the current environment, however, this may take longer than normal and therefore, expected completion dates for the course may need to be extended to take account of deferred placement.If you have any queries on the practical placement of a course, please contact our student information centre on 1300 244 746 or enquiries@chisholm.edu.au.",Yes,Melbourne,Yes,Yes,,Years,Chisholm Institute,Yes,AUD,Normal
N/A,ATAR,Australia,Yes,"'child care worker', 'family day care coordinator', 'occasional care coordinator', 'room leader within an early childhood education & care setting', 'early childhood director', 'early childhood educator'",English,D,VCAL - Victorian Certificate Of Applied Learning (Senior),CERT,No,N/A,1.0,,2358,Yes,https://www.chisholm.edu.au/courses/victorian-certificate-of-applied-learning/vcal-early-childhood-intermediate-or-senior,Year,,IELTS,No,"Learn how to provide quality education and care to babies and children, and prepare for a career in the expanding childcare industry. The VCAL - Victorian Certificate of Applied Learning is an accredited secondary certificate that includes industry training. You can complete Year 12 (Senior) over one year and move straight into a career or further study.  When you complete this course, you’ll also gain a full Certificate III in Early Childhood Education and Care (CHC30113).During the course you’ll gain industry specific training in child development; health care; children's learning experiences; care for children and babies; responding to illness; accidents and emergencies; and first aid. You will also build numeracy, literacy, personal development and work related skills.Please note that, due to the COVID-19 pandemic and social distancing requirements, to continue your learning journey, this program will be delivered remotely where possible.  Participants will be required to engage with learning material online and via video conferencing software rather than attend classes.  Refer to our COVID-19 Online Service Standards for details of minimum technical requirements and support available. While it is expected that the course duration will remain unchanged, it may be necessary to extend the completion date if circumstances change. Chisholm will be monitoring the situation closely and inform of any changes if the duration of a course is extended.If you have any queries on a course delivery please contact our student information centre on 1300 244 746 or enquiries@chisholm.edu.au.",No,Melbourne,No,No,,Years,Chisholm Institute,Yes,AUD,Normal
