Level_Code,University,City,Course,Faculty,Local_Fees,Int_Fees,Currency,Currency_Time,Duration,Duration_Time,Full_Time,Part_Time,Prerequisite_1,Prerequisite_2,Prerequisite_3,Prerequisite_1_grade_1,Prerequisite_2_grade_2,Prerequisite_3_grade_3,Website,Course_Lang,Availability,Description,Career_Outcomes/path,Country,Online,Offline,Distance,Face_to_Face,Blended,Remarks
BA,Queensland University of Technology,Brisbane,Bachelor of Business/Bachelor of Mathematics,Double Degree,"9,600","31,700",AUD,Years,4,Years,Yes,No,ATAR,IELTS,Equivalent ,89,6.5,Year 12,https://www.qut.edu.au/courses/bachelor-of-business-bachelor-of-mathematics,English,A,"Prepares you to undertake sophisticated economic and financial modelling that is crucial to the business world Complete 2 separate degrees in 4 years full-time Study a business major in accountancy, advertising, economics, finance, financial planning, human resource management, international business, management, marketing, or public relations Specialise in applied and computational mathematics, operations research, or statistics.","Account Executive, Accountant, Actuary, Banker, Banking and Finance Professional, Business Analyst, Certified Practicing Accountant, Corporate Secretary, Economist, Financial Advisor/Analyst, Financial Project Manager, Funds Manager, Government Officer, Investment Manager, Market Research Manager, Mathematician, Quantitative Analyst, Risk Manager, Statistician, Stockbroker",Australia,No,Yes,No,Yes,No,
BA,Queensland University of Technology,Brisbane,Bachelor of Education (Secondary)/Bachelor of Business,Double Degree,"9,200","31,400",AUD,Years,54,Months,Yes,No,ATAR,IELTS,Equivalent ,79,6.5,Year 12,https://www.qut.edu.au/courses/bachelor-of-education-secondary-bachelor-of-business,English,A,"Graduate with a powerful blend of expertise and pursue a range of careers or build social entrepreneurship ventures. Develop business and education skills and be able to think creatively and critically, communicate professionally, make ethical business decisions and work in a global context. Teach in the classrooms of today and the future, guided by your teaching areas. Graduate with deep knowledge and experience in your chosen business major, equipping you as a professional in your chosen discipline. Gain extensive classroom experience through professional experience placements organised by QUT. Gain experience through business internships, work placements and projects in a broad range of industry organisations.","Accountant, Administrator, Advertising Professional, Advertising and New Media Professional, Banking and Finance Professional, Branding Specialist, Communication Strategist, Copywriter, Educator, English Teacher, Financial Advisor/Analyst, Human Resource Manager, Manager, Marketing Officer/Manager, Public Affairs Manager, , Public relations manager, Secondary School Teacher, Teacher",Australia,No,Yes,No,Yes,No,
BA,Queensland University of Technology,Brisbane,Bachelor of Education (Secondary)/Bachelor of Business,Double Degree,"9,200","31,400",AUD,Years,54,Months,Yes,No,ATAR,IELTS,Equivalent ,79,6.5,Year 12,https://www.qut.edu.au/courses/bachelor-of-education-secondary-bachelor-of-business,English,A,"Graduate with a powerful blend of expertise and pursue a range of careers or build social entrepreneurship ventures. Develop business and education skills and be able to think creatively and critically, communicate professionally, make ethical business decisions and work in a global context. Teach in the classrooms of today and the future, guided by your teaching areas. Graduate with deep knowledge and experience in your chosen business major, equipping you as a professional in your chosen discipline. Gain extensive classroom experience through professional experience placements organised by QUT. Gain experience through business internships, work placements and projects in a broad range of industry organisations.","Accountant, Administrator, Advertising Professional, Advertising and New Media Professional, Banking and Finance Professional, Branding Specialist, Communication Strategist, Copywriter, Educator, English Teacher, Financial Advisor/Analyst, Human Resource Manager, Manager, Marketing Officer/Manager, Public Affairs Manager, , Public relations manager, Secondary School Teacher, Teacher",Australia,No,Yes,No,Yes,No,
BA,Queensland University of Technology,Brisbane,Bachelor of Human Services/Bachelor of Business,Double Degree,"14,500","31,400",AUD,Years,4,Years,Yes,No,ATAR,IELTS,Equivalent ,79,6.5,Year 12,https://www.qut.edu.au/courses/bachelor-of-human-services-bachelor-of-business,English,A,"Specialise in both human services and business to prepare for employment in organisations that provide support to individuals, families, and communities who are experiencing social or economic adversity. Choose from 10 business majors to develop knowledege in competitive tendering, marketing, project management, human resources, accounting and management of budgets. 500 hours of human services placement including opportunities for overseas placements.","Business Development Officer, Case Manager, Child Protection Officer, Community Corrections Officer, Community Education Officer, Director of Health Programs and Services, Disability Services Worker, Family Services Officer, Health Policy Officer, Health Promotion Officer, Health Services Manager, Human Resource Manager, Human Services Practitioner, Marketing Officer/Manager, Youth Worker",Australia,No,Yes,No,Yes,No,
BA,Queensland University of Technology,Brisbane,Bachelor of Human Services/Bachelor of Business,Double Degree,"14,500","31,400",AUD,Years,4,Years,Yes,No,ATAR,IELTS,Equivalent ,79,6.5,Year 12,https://www.qut.edu.au/courses/bachelor-of-human-services-bachelor-of-business,English,A,"Specialise in both human services and business to prepare for employment in organisations that provide support to individuals, families, and communities who are experiencing social or economic adversity. Choose from 10 business majors to develop knowledege in competitive tendering, marketing, project management, human resources, accounting and management of budgets. 500 hours of human services placement including opportunities for overseas placements.","Business Development Officer, Case Manager, Child Protection Officer, Community Corrections Officer, Community Education Officer, Director of Health Programs and Services, Disability Services Worker, Family Services Officer, Health Policy Officer, Health Promotion Officer, Health Services Manager, Human Resource Manager, Human Services Practitioner, Marketing Officer/Manager, Youth Worker",Australia,No,Yes,No,Yes,No,
BA,Queensland University of Technology,Brisbane,Bachelor of Science/Bachelor of Business,Double Degree,"11,700","34,000",AUD,Years,4,Years,Yes,No,ATAR,IELTS,Equivalent ,79,6.5,Year 12,https://www.qut.edu.au/courses/bachelor-of-science-bachelor-of-business,English,A,Gain expertise in science and business to equip yourself for an exciting career at the cutting edge of scientific innovation. Complete 2 separate degrees in 4 years full-time. Develop the entrepreneurial skills necessary to sell your abilities to a range of employers.,"Account Executive, Accountant, Advertising Professional, Analytical Chemist, Astrophysicist, Banker, Banking and Finance Professional, Biochemist, Biologist, Biotechnologist, Biotechnology Scientist, , Business Analyst, Chemist, Chemist Industrial, Coastal Scientist, Conservation Biologist, Ecologist, Economist, Environmental Health Officer, Environmental Scientist, Environmental manager, Exploration Geologist, Financial Advisor/Analyst, Financial Project Manager, Forensic Biologist, Forensic Chemist, Funds Manager, Geologist, Geophysicist, Geoscientist, Government Officer, Human Resource Developer, Human Resource Manager, Hydrogeologist, Industrial Chemist, International Business Specialist, Inventor, Investment Manager, Laboratory Assistant, Laboratory Technician (Chemistry), Life scientist, Manager, Mapping Scientist/Photogrammetrist, Marine Scientist, Marketing Officer/Manager, Medical Physicist, Microbiologist, Mine Geologist, Molecular Biologist, Natural Resource Scientist, Physicist, Plant Biotechnologist, Policy Officer, Policy analyst, Population Ecologist, Project Manager, Public Relations Officer/Consultant, Scientist, Stockbroker",Australia,No,Yes,No,Yes,No,
HONS,Queensland University of Technology,Brisbane,Bachelor of Business (Honours) (Accountancy),Business,"14,500","33,000",AUD,Years,1,Year,Yes,Yes,ATAR,IELTS,Equivalent ,N/A,6.5,Year 12,https://www.qut.edu.au/courses/bachelor-of-business-honours-accountancy,English,A,Study dynamic and contemporary issues in accountancy. Work with a supervisor to integrate what you’ve learnt in your degree to complete a thesis in your field of study. Complete in 2 semesters full-time or 4 semesters part-time.,"Business Analyst, Business Risk and Governance Consultant, Certified Practicing Accountant, Chartered Accountant, Chief Financial Officer, Corporate Secretary, Financial Controller, Financial Project Manager, Forensic Accountant, Funds Manager, Investment Manager, Property Development",Australia,No,Yes,No,Yes,Yes,
HONS,Queensland University of Technology,Brisbane,Bachelor of Business (Honours) (Economics),Business,"14,500","33,000",AUD,Years,1,Year,Yes,Yes,ATAR,IELTS,Equivalent ,N/A,6.5,Year 12,https://www.qut.edu.au/courses/bachelor-of-business-honours-economics,English,A,Study dynamic and contemporary issues in economics. Work with a supervisor to integrate what you’ve learnt in your degree to complete a thesis in your field of study. Complete in 2 semesters full-time or 4 semesters part-time.,Economist,Australia,No,Yes,No,Yes,Yes,
HONS,Queensland University of Technology,Brisbane,Bachelor of Business (Honours) (Finance),Business,"14,500","33,000",AUD,Years,1,Year,Yes,Yes,ATAR,IELTS,Equivalent ,N/A,6.5,Year 12,https://www.qut.edu.au/courses/bachelor-of-business-honours-finance,English,A,Study dynamic and contemporary issues in finance. Work with a supervisor to integrate what you’ve learnt in your degree to complete a thesis in your field of study. Complete in 2 semesters full-time or 4 semesters part-time.,"Banker, Banking and Finance Professional, Financial Project Manager, Funds Manager, Stockbroker",Australia,No,Yes,No,Yes,Yes,
HONS,Queensland University of Technology,Brisbane,Bachelor of Business (Honours) (Financial Planning),Business,"14,500","33,000",AUD,Years,1,Year,Yes,Yes,ATAR,IELTS,Equivalent ,N/A,6.5,Year 12,https://www.qut.edu.au/courses/bachelor-of-business-honours-financial-planning,English,A,Study dynamic and contemporary issues in financial planning. Work with a supervisor to integrate what you’ve learnt in your degree to complete a thesis in your field of study. Complete in 2 semesters full-time or 4 semesters part-time.,"Financial Advisor, Financial Planner, Investment Manager, Superannuation Advisor",Australia,No,Yes,No,Yes,Yes,
GCERT,Queensland University of Technology,Brisbane,Graduate Certificate in Business (Accounting),Business,"14,200","16,500",AUD,Years,6,Months,Yes,Yes,ATAR,IELTS,Equivalent ,N/A,6.5,Year 12,https://www.qut.edu.au/courses/graduate-certificate-in-business-accounting,English,A,"Discipline studies designed to extend your real-world accounting knowledge and skills. In certain circumstances, you may have the opportunity to build on your undergraduate accounting studies to gain eligibility for enrolment in the Australian professional accounting bodies’ respective professional programs. Study contemporary business issues such as taxation law and practice, financial accounting and reporting, and auditing for assurance. Opportunities to progress on to the Master of Business. Complete in 1 semester full-time or 2 semesters part-time at our convenient city campus. Find out more at our upcoming MBA and Postgraduate Business Information Event.","Accountant, Actuary",Australia,No,Yes,No,Yes,Yes,
GCERT,Queensland University of Technology,Brisbane,Graduate Certificate in Business (Applied Finance),Business,"14,200","16,500",AUD,Years,6,Months,Yes,Yes,ATAR,IELTS,Equivalent ,N/A,6.5,Year 12,https://www.qut.edu.au/courses/graduate-certificate-in-business-applied-finance,English,A,"Choose a multidisciplinary specialisation, which allows you to select from any discipline area to suit your personal requirements. Opportunities to progress on to the Master of Business. Complete in 1 semester full-time or 2 semesters part-time. Find out more at our upcoming MBA and Postgraduate Business Information Event.","Business Analyst, Financial Project Manager",Australia,No,Yes,No,Yes,Yes,
GCERT,Queensland University of Technology,Brisbane,Graduate Certificate in Business (Behavioural Economics),Business,"14,200","16,500",AUD,Years,6,Months,Yes,Yes,ATAR,IELTS,Equivalent ,N/A,6.5,Year 12,https://www.qut.edu.au/courses/graduate-certificate-in-business-behavioural-economics,English,A,"Behavioural economics combines insights from economics and psychology Gain foundational knowledge and analytical skills that are at the intersection of economics and psychology to analyse issues and challenges relevant to industry, government and society. Pursue successful careers as economists, policy makers, business analysts, risk managers, and many other related occupations. Complete in 1 semester full-time or 2 semesters part-time.","Business Analyst, Business Risk and Governance Consultant, Economist, Policy Officer, Policy analyst, Risk Manager, Senior policy officer",Australia,No,Yes,No,Yes,Yes,
GCERT,Queensland University of Technology,Brisbane,Graduate Certificate in Business (Financial Planning),Business,"14,200","16,500",AUD,Years,6,Months,Yes,Yes,ATAR,IELTS,Equivalent ,N/A,6.5,Year 12,https://www.qut.edu.au/courses/graduate-certificate-in-business-financial-planning,English,A,You must be a current registered financial adviser on the ASIC Financial Advisers Register to enrol in this course. Ideal for financial advisers who need to complete one or more of the bridging units to meet FASEA educational requirements. Engage with real-world financial problems throughout your degree.,"Financial Advisor, Financial Planner, Investment Manager, Superannuation Advisor",Australia,No,Yes,No,Yes,Yes,
GCERT,Queensland University of Technology,Brisbane,Graduate Certificate in Business (Forensic Accounting),Business,"14,200","16,500",AUD,Years,6,Months,Yes,Yes,ATAR,IELTS,Equivalent ,N/A,6.5,Year 12,https://www.qut.edu.au/courses/graduate-certificate-in-business-forensic-accounting,English,A,"Provides advanced theoretical, technical and practical knowledge and skills to investigate fraud and accounting related situations. Enhance your accounting career through a formal additional qualification in a growing professional area. The only postgraduate forensic accounting degree offered by a Queensland university. On completion of the Graduate Certificate in Business (Forensic Accounting) students may be eligible for credit towards a Master of Business (Accounting). Find out more at our upcoming MBA and Postgraduate Business Information Event.",No career outcomes provided,Australia,No,Yes,No,Yes,Yes,
GCERT,Queensland University of Technology,Brisbane,Graduate Certificate in Business (Interdisciplinary),Business,"14,200","16,500",AUD,Years,6,Months,Yes,Yes,ATAR,IELTS,Equivalent ,N/A,6.5,Year 12,https://www.qut.edu.au/courses/graduate-certificate-in-business-interdisciplinary,English,A,"Choose a multidisciplinary specialisation, which allows you to select from any discipline area to suit your personal requirements. Opportunities to progress on to the Master of Business. Complete in 1 semester full-time or 2 semesters part-time. Find out more at our upcoming MBA and Postgraduate Business Information Event.",No career outcomes provided,Australia,No,Yes,No,Yes,Yes,
GCERT,Queensland University of Technology,Brisbane,Graduate Certificate in Business (Professional Accounting),Business,"14,200","16,500",AUD,Years,6,Months,Yes,Yes,ATAR,IELTS,Equivalent ,N/A,6.5,Year 12,https://www.qut.edu.au/courses/graduate-certificate-in-business-professional-accounting,English,A,"Ideal for graduates who do not have an undergraduate degree in accountancy or who need to build on their undergraduate level accounting studies to gain eligibility to progress onto the Australian professional accounting bodies’ respective professional programs Study professional accounting foundation units such as business and corporations law, cost and management accounting and managerial finance Pathway to QUT’s Graduate Diploma in Business (Professional Accounting) and Master of Business (Professional Accounting) Developed in consultation with industry, our programs incorporate real-world case analysis, activities and workplace projects Units can be studied at our convenient city campus or online Find out more at our upcoming MBA and Postgraduate Business Information Event.",No career outcomes provided,Australia,No,Yes,No,Yes,Yes,
GDIP,Queensland University of Technology,Brisbane,Graduate Diploma in Business (Financial Planning),Business,"28,300","33,100",AUD,Years,1,Year,Yes,Yes,ATAR,IELTS,Equivalent ,N/A,6.5,Year 12,https://www.qut.edu.au/courses/graduate-diploma-in-business-financial-planning,English,A,"Get prepared for a career as a financial planner, financial advisor, investment manager or superannuation adviser. This course is ideal if you are interested in changing your career to financial planning, or if you are an existing financial planner and want to extend or upgrade your current qualification. Develop technical skills as well as communication skills in order to understand your clients’ needs and communicate effectively and professionally. Build expertise in the fields of taxation, cash flow modelling, superannuation, insurance and investment planning to suit a diverse range of clients and contexts. Graduates who complete the degree will satisfy the education requirements to seek membership with Financial Planning Association of Australia (FPA). As a student of this degree you can become affiliated with the FPA at no charge gaining valuable access to career development activities and resources of the FPA. This course is also approved by the Financial Advisers Standards and Ethics Authority (FASEA). A FASEA approved degree is mandatory in order to practice as a financial planner or advisor in Australia.","Financial Advisor, Financial Planner, Investment Manager, Superannuation Advisor",Australia,No,Yes,No,Yes,Yes,
GDIP,Queensland University of Technology,Brisbane,Graduate Diploma in Business (Research) (Accountancy),Business,"28,600","33,000",AUD,Years,1,Year,Yes,Yes,ATAR,IELTS,Equivalent ,N/A,6.5,Year 12,https://www.qut.edu.au/courses/graduate-diploma-in-business-research-accountancy,English,A,"Alternative pathway for PhD candidates who require necessary research training and experience. Study discipline coursework and research methods, before completing a supervised research dissertation. Complete in 2 semesters full-time or 4 semesters part-time.",No career outcomes provided,Australia,No,Yes,No,Yes,Yes,
MST,Queensland University of Technology,Brisbane,Executive Master of Business Administration (EMBA),Business,"3,072", N/A,AUD,Years,23,Months,Yes,Yes,ATAR,IELTS,Equivalent ,N/A,6.5,Year 12,https://www.qut.edu.au/courses/executive-master-of-business-administration,English,D,"Ranked number 1 in Queensland and 2 nationally by the Australian Financial Review BOSS EMBA ranking in 2019. Awarded five stars by the Graduate Management Association of Australia in 2017. Our unique EMBA program is offered in both Brisbane and Canberra. Find out more at our upcoming information evenings in Brisbane and Canberra. As business challenges no longer reside within the neat, predictable framework of a single discipline, this program enables you to take a truly multi-disciplinary view of each new business challenge. Participate in an international study tour to MIT in Boston or Europe, where you will develop essential capabilities around entrepreneurship and digital transformation and the leadership of complex projects. Work with your leadership coach to establish clear goals for your career path and personal life. Undertake a leadership practicum, shadowing a senior executive from industry, commerce or government in the second year of your program. Study weekend classes in a 23 month intensive part-time mode.",No career outcomes provided,Australia,No,Yes,No,Yes,Yes,
MST,Queensland University of Technology,Canberra,Executive Master of Business Administration (EMBA),Business,"3,072", N/A,AUD,Years,23,Months,Yes,Yes,ATAR,IELTS,Equivalent ,N/A,6.5,Year 12,https://www.qut.edu.au/courses/executive-master-of-business-administration,English,D,"Ranked number 1 in Queensland and 2 nationally by the Australian Financial Review BOSS EMBA ranking in 2019. Awarded five stars by the Graduate Management Association of Australia in 2017. Our unique EMBA program is offered in both Brisbane and Canberra. Find out more at our upcoming information evenings in Brisbane and Canberra. As business challenges no longer reside within the neat, predictable framework of a single discipline, this program enables you to take a truly multi-disciplinary view of each new business challenge. Participate in an international study tour to MIT in Boston or Europe, where you will develop essential capabilities around entrepreneurship and digital transformation and the leadership of complex projects. Work with your leadership coach to establish clear goals for your career path and personal life. Undertake a leadership practicum, shadowing a senior executive from industry, commerce or government in the second year of your program. Study weekend classes in a 23 month intensive part-time mode.",No career outcomes provided,Australia,No,Yes,No,Yes,Yes,
MST,Queensland University of Technology,Brisbane,Master of Business (Accounting),Business,"28,400","33,100",AUD,Years,2,Years,Yes,Yes,ATAR,IELTS,Equivalent ,N/A,6.5,Year 12,https://www.qut.edu.au/courses/master-of-business-accounting,English,A,"This 2 year program can be completed in 1.5 years if you have a recognised Australian or New Zealand bachelor degree in accounting. See entry requirements for details. Hone your analytical, decision-making, communication and problem solving skills to advance your career Study contemporary business issues, such as taxation law and practice, financial accounting, international capital markets law and regulation, strategic management accounting and governance issues in accounting Prepare yourself for a career in wealth management and financial forensics, business intelligence and investigation, and business analysis Your knowledge and research skills are developed throughout the course and taken to an advanced level in the capstone unit where you will learn the process of how to deal with the problems typically faced by professional advisors and consultants Find out more at our upcoming MBA and Postgraduate Business Information Event.","Business Analyst, Business Risk and Governance Consultant, Certified Practicing Accountant, Chartered Accountant, Chief Financial Officer, Corporate Secretary, Financial Controller, Financial Project Manager, Forensic Accountant, Funds Manager, Property Development, Stockbroker",Australia,No,Yes,No,Yes,Yes,
MST,Queensland University of Technology,Brisbane,Master of Business (Applied Finance),Business,"28,400","33,100",AUD,Years,2,Years,Yes,Yes,ATAR,IELTS,Equivalent ,N/A,6.5,Year 12,https://www.qut.edu.au/courses/master-of-business-applied-finance,English,A,"This 2 year program can be completed in 1.5 years if you have a bachelor degree in business or a related field. See entry requirements for details. Ideal for graduates with limited or no previous qualifications in finance looking for a career change. Study corporate finance, security analysis, financial markets and institutions, advanced capital budgeting and economic and financial modelling Prepares you for a career as an investment banker or equity analyst Your knowledge and research skills are developed throughout the course and taken to an advanced level in the capstone unit where you will demonstrate your ability to apply evidence-based judgments Find out more at our upcoming MBA and Postgraduate Business Information Event.","Banking and Finance Professional, Business Analyst, Financial Project Manager, Investment Manager, Risk Manager, Stockbroker",Australia,No,Yes,No,Yes,Yes,
MST,Queensland University of Technology,Brisbane,Master of Business (Professional Accounting),Business,"28,400","33,100",AUD,Years,2,Years,Yes,Yes,ATAR,IELTS,Equivalent ,N/A,6.5,Year 12,https://www.qut.edu.au/courses/master-of-business-professional-accounting,English,A,"This 2 year program can be completed in 1.5 years if you have a bachelor degree in business or a related field. See entry requirements for details. Ideal for graduates who do not have an undergraduate degree in accountancy and wish to obtain a professional accountancy qualification for a career change Hone your analytical, decision-making, communication and problem solving skills to advance your career Study business and corporations law, taxation law and practice and international capital markets law and regulation Meet the academic requirements for membership of CPA Australia, Chartered Accountants Australia and New Zealand, and the Institute of Public Accountants Graduates are accredited by the Association of Chartered Certified Accountants and the Chartered Institute of Management Accountants Find out more at our upcoming MBA and Postgraduate Business Information Event.",Accountant,Australia,No,Yes,No,Yes,Yes,
MST,Queensland University of Technology,Brisbane,Master of Business Administration (MBA),Business,"41,600","49,400",AUD,Years,18,Months,Yes,Yes,ATAR,IELTS,Equivalent ,N/A,6.5,Year 12,https://www.qut.edu.au/courses/master-of-business-administration-mba,English,A,Ranked number 1 in Queensland and 3 nationally by the Australian Financial Review BOSS EMBA ranking in 2019. The opportunity to undertake a two week Immersion Program at MIT in Boston developing skills and capability in the areas around entrepreneurship and digital transformation. Transform your thinking to lead and manage in complex business environments. Students will complete their MBA with a workplace project that will offer them the opportunity to creatively plan for a new venture or to engage in a consultancy project for an organisation.,"Account Executive, Chief Executive Officer, Chief Financial Officer, Chief Operating Officer, Executive Project Manager, General Manager, Project Manager",Australia,No,Yes,No,Yes,Yes,
DOC,Queensland University of Technology,Brisbane,Doctor of Philosophy (Hosted by QUT Business School),Business,"26,800","30,300",AUD,Years,3,Years,Yes,No,ATAR,IELTS,Equivalent ,N/A,6.5,Year 12,https://www.qut.edu.au/courses/doctor-of-philosophy-business,English,A,"Make an original and substantial contribution to knowledge in business. Develop high level research and analytical skills, and depth of knowledge in your chosen field. Opportunity to graduate and follow an academic career in both teaching and research, or advance your professional career prospects. Complete in 3 years full-time or 6 years part-time.","Academic, Account Executive, Accountant, Actuary, Banker, Banking and Finance Professional, Business Analyst, Certified Practicing Accountant, Corporate Secretary, Diplomat, Economist, Financial Advisor/Analyst, Financial Project Manager, Funds Manager, Government Officer, Higher Education Worker, Human Resource Manager, Information Officer, International Business Specialist, Investment Manager, Manager, Marketing Officer/Manager, Organisational Communication Specialist, Policy Officer, Risk Manager, Translator",Australia,No,Yes,No,Yes,No,
DIP,Queensland University of Technology,Brisbane,Diploma in Business,Business,"14,500","21,570",AUD,Years,8,Months,Yes,Yes,ATAR,IELTS,Equivalent ,N/A,5.5,Year 12,https://www.qut.edu.au/courses/diploma-in-business,English,A,Provides a premium pathway into QUT's Bachelor of Business. Develop academic and English language skills for successful study in the degree program. Complete in 8 months full-time. 12-month Diploma option available for February entry. Successful graduates receive 1 year of credit (advanced standing) towards the Bachelor of Business degree.,No career outcomes provided,Australia,No,Yes,No,Yes,Yes,
BA,Queensland University of Technology,Brisbane,Bachelor of Business (Advertising),Business,"14,500","31,100",AUD,Years,3,Years,Yes,Yes,ATAR,IELTS,Equivalent ,79,6.5,Year 12,https://www.qut.edu.au/courses/bachelor-of-business-advertising,English,A,"Develop skills in advertising, copywriting, media planning, advertising management, portfolio planning, and campaigns. Graduate eligible for membership of the Account Planning Group Australia, the Australasian Writers and Art Directors Association and the Australian Direct Marketing Association. Prepares you for a career as an account executive, creative writer, media industry specialist, publishing professional, advertising strategist or research assistant You can also study this major as part of QUT's new Bachelor of Business - International degree, which includes one year of compulsory overseas studies.","Account Executive, Advertising Professional, Computer Salesperson/Marketer, Creative Writer, Media Industry Specialist, Publishing Professional, Research Assistant",Australia,No,Yes,No,Yes,Yes,
BA,Queensland University of Technology,Brisbane,Bachelor of Business (International Business),Business,"14,500","31,100",AUD,Years,3,Years,Yes,Yes,ATAR,IELTS,Equivalent ,79,6.5,Year 12,https://www.qut.edu.au/courses/bachelor-of-business-international-business,English,A,"Study importing and exporting, international communication and negotiation, accounting, and logistics and marketing. Study real business cases involving business ethics, cultural sensitivity, market diversity, project planning, decision making and strategic management. You may be eligible for membership of the Australian Institute of Export, the Supply Chain and Logistics Association of Australia and the Chartered Institute of Procurement and Supply Australasia, depending on units chosen. Prepare yourself for a career as an international business specialist, international logistics specialist, international trade specialist, or international banking and finance executive. You can also study this major as part of QUT's new Bachelor of Business - International degree, which includes one year of compulsory overseas studies.","Business Analyst, Diplomat, International Business Specialist",Australia,No,Yes,No,Yes,Yes,
BA,Queensland University of Technology,Brisbane,Bachelor of Business (Marketing),Business,"14,500","31,100",AUD,Years,3,Years,Yes,Yes,ATAR,IELTS,Equivalent ,79,6.5,Year 12,https://www.qut.edu.au/courses/bachelor-of-business-marketing,English,A,"Learn from industry professionals in market research and consumer behaviour, pricing and placement strategies, and the world of e-marketing and integrated communications. Opportunities for work placements in consultancies, government, corporate settings and community groups. Graduate eligible for membership of the Australian Marketing Institute, the Market Research Society of Australia, and the American Marketing Association. Prepares you for a career as an account executive, creative writer, market research manager, organisational communication specialist, publishing professional or events coordinator You can also study this major as part of QUT's new Bachelor of Business - International degree, which includes one year of compulsory overseas studies.","Account Executive, Computer Salesperson/Marketer, Creative Writer, Government Officer, Market Research Manager, Marketing Officer/Manager, Organisational Communication Specialist, Publishing Professional, Sales Person",Australia,No,Yes,No,Yes,Yes,
BA,Queensland University of Technology,Brisbane,Bachelor of Business (Public Relations),Business,"14,500","31,100",AUD,Years,3,Years,Yes,Yes,ATAR,IELTS,Equivalent ,79,6.5,Year 12,https://www.qut.edu.au/courses/bachelor-of-business-public-relations,English,A,"Experience corporate communications in developing media campaigns, resolving issues, and dealing with the media. Complete a portfolio of work  to demonstrate your skills. Opportunities for work placement in consultancies, government, corporate settings and community groups. Graduate accredited by the Public Relations Institute of Australia. Prepares you for a career as a public relations officer/consultant, communications professional, corporate relations professional, publishing professional, media adviser or journalist You can also study this major as part of QUT's new Bachelor of Business - International degree, which includes one year of compulsory overseas studies.","Corporate Relations Manager, Media Industry Specialist, Media or Communications Adviser, Policy Officer, Public Affairs Manager, , Public Relations Officer/Consultant, Public relations manager, Publicist, Stakeholder Relations Specialist",Australia,No,Yes,No,Yes,Yes,
BA,Queensland University of Technology,Brisbane,Bachelor of Communication (Advertising and Public Relations),"Creative Practice, Communication and Design","14,100","31,400",AUD,Years,3,Years,Yes,No,ATAR,IELTS,Equivalent ,79,6.5,Year 12,https://www.qut.edu.au/courses/bachelor-of-communication-advertising-and-public-relations,English,A,"Learn to create and plan campaigns and use advertising and strategic public relations to effectively communicate and engage with employees, customers, communities and governments. Learn about the theory and practice of advertising, develop the technical understanding to undertake market and audience research, and delve into the psychological habits of consumers. Tailor your studies to meet a specific career outcome or broaden your experience to create wider employment options. Opportunities exist for internships and work placements in a broad range of industry organisations.","Account Executive, Account Manager, Advertising Professional, Advertising and New Media Professional, Communication Specialist, Copywriter, Corporate Relations Manager, Events and Festivals Coordinator, Marketing Officer/Manager, Media Industry Specialist, Media or Communications Adviser, Public Relations Officer/Consultant, Public relations manager",Australia,No,Yes,No,Yes,No,
BA,Queensland University of Technology,Brisbane,Bachelor of Communication (Advertising and Public Relations),"Creative Practice, Communication and Design","14,100","31,400",AUD,Years,3,Years,Yes,No,ATAR,IELTS,Equivalent ,79,6.5,Year 12,https://www.qut.edu.au/courses/bachelor-of-communication-advertising-and-public-relations,English,A,"Learn to create and plan campaigns and use advertising and strategic public relations to effectively communicate and engage with employees, customers, communities and governments. Learn about the theory and practice of advertising, develop the technical understanding to undertake market and audience research, and delve into the psychological habits of consumers. Tailor your studies to meet a specific career outcome or broaden your experience to create wider employment options. Opportunities exist for internships and work placements in a broad range of industry organisations.","Account Executive, Account Manager, Advertising Professional, Advertising and New Media Professional, Communication Specialist, Copywriter, Corporate Relations Manager, Events and Festivals Coordinator, Marketing Officer/Manager, Media Industry Specialist, Media or Communications Adviser, Public Relations Officer/Consultant, Public relations manager",Australia,No,Yes,No,Yes,No,
BA,Queensland University of Technology,Brisbane,Bachelor of Business/Bachelor of Creative Industries,Double Degree,"12,300","31,400",AUD,Years,4,Years,Yes,No,ATAR,IELTS,Equivalent ,79,6.5,Year 12,https://www.qut.edu.au/courses/bachelor-of-business-bachelor-of-creative-industries,English,A,"Complement your creative and entrepreneurial skills with core business knowledge for a competitive professional advantage. Complete 2 separate degrees in 4 years full-time. Combine your creative industries major with a major in accountancy, advertising, economics, finance, financial planning, human resource management, international business, management, marketing, or public relations. Develop your creative thinking and innovation, and project management skills. Learn through industry partnerships and networking, and interdisciplinary work.","Administrator, Advertising and New Media Professional, Banking and Finance Professional, Branding Specialist, Campaign Manager, Communication Specialist, Copywriter, Creative Entrepreneur, Creative Writer, Digital Communication Specialist, Digital Content Producer, Drama Teacher, Entertainment Entrepreneur, Events and Festivals Coordinator, Fashion Marketer, Film/Television Producer, Graphic Designer, Human Resource Developer, Human Resource Manager, Information Officer, International Business Specialist, Internet Professional, Market Research Manager, Marketing Officer/Manager, Media Producer, Multimedia Designer, Music Agent/Manager, Music Publisher, Organisational Communication Specialist, Policy Officer, Post-production specialist, Public Relations Officer/Consultant, Publicist, Stage Manager, Theatre Professionals, Web Designer",Australia,No,Yes,No,Yes,No,
